,name,month,day,pr_max,tas_max
83,Anhui,June,16,5.851456e-05,292.9052
84,Anhui,March,16,8.661653e-05,284.82214
85,Anhui,March,16,8.661653e-05,299.4544
86,Anhui,March,16,8.661653e-05,277.3813
87,Anhui,March,16,8.661653e-05,275.93506
88,Anhui,March,16,8.661653e-05,272.4338
89,Anhui,March,16,8.661653e-05,300.47678
90,Anhui,March,16,8.661653e-05,297.9428
91,Anhui,March,16,8.661653e-05,280.80023
92,Anhui,March,16,8.661653e-05,290.5127
93,Anhui,March,16,8.661653e-05,285.2441
94,Anhui,March,16,8.661653e-05,290.11386
95,Anhui,March,16,8.661653e-05,292.9052
96,Anhui,May,16,0.00013839598,284.82214
97,Anhui,May,16,0.00013839598,299.4544
98,Anhui,May,16,0.00013839598,277.3813
99,Anhui,May,16,0.00013839598,275.93506
100,Anhui,May,16,0.00013839598,272.4338
101,Anhui,May,16,0.00013839598,300.47678
102,Anhui,May,16,0.00013839598,297.9428
103,Anhui,May,16,0.00013839598,280.80023
104,Anhui,May,16,0.00013839598,290.5127
105,Anhui,May,16,0.00013839598,285.2441
106,Anhui,May,16,0.00013839598,290.11386
107,Anhui,May,16,0.00013839598,292.9052
108,Anhui,November,16,4.8231737e-05,284.82214
109,Anhui,November,16,4.8231737e-05,299.4544
110,Anhui,November,16,4.8231737e-05,277.3813
111,Anhui,November,16,4.8231737e-05,275.93506
112,Anhui,November,16,4.8231737e-05,272.4338
113,Anhui,November,16,4.8231737e-05,300.47678
114,Anhui,November,16,4.8231737e-05,297.9428
115,Anhui,November,16,4.8231737e-05,280.80023
116,Anhui,November,16,4.8231737e-05,290.5127
117,Anhui,November,16,4.8231737e-05,285.2441
118,Anhui,November,16,4.8231737e-05,290.11386
119,Anhui,November,16,4.8231737e-05,292.9052
120,Anhui,October,16,3.492116e-05,284.82214
121,Anhui,October,16,3.492116e-05,299.4544
122,Anhui,October,16,3.492116e-05,277.3813
123,Anhui,October,16,3.492116e-05,275.93506
124,Anhui,October,16,3.492116e-05,272.4338
125,Anhui,October,16,3.492116e-05,300.47678
126,Anhui,October,16,3.492116e-05,297.9428
127,Anhui,October,16,3.492116e-05,280.80023
128,Anhui,October,16,3.492116e-05,290.5127
129,Anhui,October,16,3.492116e-05,285.2441
130,Anhui,October,16,3.492116e-05,290.11386
131,Anhui,October,16,3.492116e-05,292.9052
132,Anhui,September,16,1.2839338e-05,284.82214
133,Anhui,September,16,1.2839338e-05,299.4544
134,Anhui,September,16,1.2839338e-05,277.3813
135,Anhui,September,16,1.2839338e-05,275.93506
136,Anhui,September,16,1.2839338e-05,272.4338
137,Anhui,September,16,1.2839338e-05,300.47678
138,Anhui,September,16,1.2839338e-05,297.9428
139,Anhui,September,16,1.2839338e-05,280.80023
140,Anhui,September,16,1.2839338e-05,290.5127
141,Anhui,September,16,1.2839338e-05,285.2441
142,Anhui,September,16,1.2839338e-05,290.11386
143,Anhui,September,16,1.2839338e-05,292.9052
144,Hubei,April,16,8.6734675e-05,285.7019
145,Hubei,April,16,8.6734675e-05,299.37894
146,Hubei,April,16,8.6734675e-05,277.28302
147,Hubei,April,16,8.6734675e-05,275.9181
148,Hubei,April,16,8.6734675e-05,273.13394
149,Hubei,April,16,8.6734675e-05,300.96927
150,Hubei,April,16,8.6734675e-05,297.86743
151,Hubei,April,16,8.6734675e-05,282.31693
152,Hubei,April,16,8.6734675e-05,289.82214
153,Hubei,April,16,8.6734675e-05,283.8319
154,Hubei,April,16,8.6734675e-05,289.6805
155,Hubei,April,16,8.6734675e-05,293.60306
156,Hubei,August,16,7.204891e-05,285.7019
157,Hubei,August,16,7.204891e-05,299.37894
158,Hubei,August,16,7.204891e-05,277.28302
159,Hubei,August,16,7.204891e-05,275.9181
160,Hubei,August,16,7.204891e-05,273.13394
161,Hubei,August,16,7.204891e-05,300.96927
162,Hubei,August,16,7.204891e-05,297.86743
163,Hubei,August,16,7.204891e-05,282.31693
164,Hubei,August,16,7.204891e-05,289.82214
165,Hubei,August,16,7.204891e-05,283.8319
166,Hubei,August,16,7.204891e-05,289.6805
167,Hubei,August,16,7.204891e-05,293.60306
168,Hubei,December,16,5.2325345e-06,285.7019
169,Hubei,December,16,5.2325345e-06,299.37894
170,Hubei,December,16,5.2325345e-06,277.28302
171,Hubei,December,16,5.2325345e-06,275.9181
172,Hubei,December,16,5.2325345e-06,273.13394
173,Hubei,December,16,5.2325345e-06,300.96927
174,Hubei,December,16,5.2325345e-06,297.86743
175,Hubei,December,16,5.2325345e-06,282.31693
176,Hubei,December,16,5.2325345e-06,289.82214
177,Hubei,December,16,5.2325345e-06,283.8319
178,Hubei,December,16,5.2325345e-06,289.6805
179,Hubei,December,16,5.2325345e-06,293.60306
180,Hubei,February,15,4.8888935e-05,285.7019
181,Hubei,February,15,4.8888935e-05,299.37894
182,Hubei,February,15,4.8888935e-05,277.28302
183,Hubei,February,15,4.8888935e-05,275.9181
184,Hubei,February,15,4.8888935e-05,273.13394
185,Hubei,February,15,4.8888935e-05,300.96927
186,Hubei,February,15,4.8888935e-05,297.86743
187,Hubei,February,15,4.8888935e-05,282.31693
188,Hubei,February,15,4.8888935e-05,289.82214
189,Hubei,February,15,4.8888935e-05,283.8319
190,Hubei,February,15,4.8888935e-05,289.6805
191,Hubei,February,15,4.8888935e-05,293.60306
192,Hubei,January,16,1.5531117e-05,285.7019
193,Hubei,January,16,1.5531117e-05,299.37894
194,Hubei,January,16,1.5531117e-05,277.28302
195,Hubei,January,16,1.5531117e-05,275.9181
196,Hubei,January,16,1.5531117e-05,273.13394
197,Hubei,January,16,1.5531117e-05,300.96927
198,Hubei,January,16,1.5531117e-05,297.86743
199,Hubei,January,16,1.5531117e-05,282.31693
200,Hubei,January,16,1.5531117e-05,289.82214
201,Hubei,January,16,1.5531117e-05,283.8319
202,Hubei,January,16,1.5531117e-05,289.6805
203,Hubei,January,16,1.5531117e-05,293.60306
204,Hubei,July,16,4.1821393e-05,285.7019
205,Hubei,July,16,4.1821393e-05,299.37894
206,Hubei,July,16,4.1821393e-05,277.28302
207,Hubei,July,16,4.1821393e-05,275.9181
208,Hubei,July,16,4.1821393e-05,273.13394
209,Hubei,July,16,4.1821393e-05,300.96927
210,Hubei,July,16,4.1821393e-05,297.86743
211,Hubei,July,16,4.1821393e-05,282.31693
212,Hubei,July,16,4.1821393e-05,289.82214
213,Hubei,July,16,4.1821393e-05,283.8319
214,Hubei,July,16,4.1821393e-05,289.6805
215,Hubei,July,16,4.1821393e-05,293.60306
216,Hubei,June,16,4.1580148e-05,285.7019
217,Hubei,June,16,4.1580148e-05,299.37894
218,Hubei,June,16,4.1580148e-05,277.28302
219,Hubei,June,16,4.1580148e-05,275.9181
220,Hubei,June,16,4.1580148e-05,273.13394
221,Hubei,June,16,4.1580148e-05,300.96927
222,Hubei,June,16,4.1580148e-05,297.86743
223,Hubei,June,16,4.1580148e-05,282.31693
224,Hubei,June,16,4.1580148e-05,289.82214
225,Hubei,June,16,4.1580148e-05,283.8319
226,Hubei,June,16,4.1580148e-05,289.6805
227,Hubei,June,16,4.1580148e-05,293.60306
228,Hubei,March,16,6.188069e-05,285.7019
229,Hubei,March,16,6.188069e-05,299.37894
230,Hubei,March,16,6.188069e-05,277.28302
231,Hubei,March,16,6.188069e-05,275.9181
232,Hubei,March,16,6.188069e-05,273.13394
233,Hubei,March,16,6.188069e-05,300.96927
234,Hubei,March,16,6.188069e-05,297.86743
235,Hubei,March,16,6.188069e-05,282.31693
236,Hubei,March,16,6.188069e-05,289.82214
237,Hubei,March,16,6.188069e-05,283.8319
238,Hubei,March,16,6.188069e-05,289.6805
239,Hubei,March,16,6.188069e-05,293.60306
240,Hubei,May,16,0.00015251574,285.7019
241,Hubei,May,16,0.00015251574,299.37894
242,Hubei,May,16,0.00015251574,277.28302
243,Hubei,May,16,0.00015251574,275.9181
244,Hubei,May,16,0.00015251574,273.13394
245,Hubei,May,16,0.00015251574,300.96927
246,Hubei,May,16,0.00015251574,297.86743
247,Hubei,May,16,0.00015251574,282.31693
248,Hubei,May,16,0.00015251574,289.82214
249,Hubei,May,16,0.00015251574,283.8319
250,Hubei,May,16,0.00015251574,289.6805
251,Hubei,May,16,0.00015251574,293.60306
252,Hubei,November,16,3.3051303e-05,285.7019
253,Hubei,November,16,3.3051303e-05,299.37894
254,Hubei,November,16,3.3051303e-05,277.28302
255,Hubei,November,16,3.3051303e-05,275.9181
256,Hubei,November,16,3.3051303e-05,273.13394
257,Hubei,November,16,3.3051303e-05,300.96927
258,Hubei,November,16,3.3051303e-05,297.86743
259,Hubei,November,16,3.3051303e-05,282.31693
260,Hubei,November,16,3.3051303e-05,289.82214
261,Hubei,November,16,3.3051303e-05,283.8319
262,Hubei,November,16,3.3051303e-05,289.6805
263,Hubei,November,16,3.3051303e-05,293.60306
264,Hubei,October,16,4.171085e-05,285.7019
265,Hubei,October,16,4.171085e-05,299.37894
266,Hubei,October,16,4.171085e-05,277.28302
267,Hubei,October,16,4.171085e-05,275.9181
268,Hubei,October,16,4.171085e-05,273.13394
269,Hubei,October,16,4.171085e-05,300.96927
270,Hubei,October,16,4.171085e-05,297.86743
271,Hubei,October,16,4.171085e-05,282.31693
272,Hubei,October,16,4.171085e-05,289.82214
273,Hubei,October,16,4.171085e-05,283.8319
274,Hubei,October,16,4.171085e-05,289.6805
275,Hubei,October,16,4.171085e-05,293.60306
276,Hubei,September,16,3.3483382e-05,285.7019
277,Hubei,September,16,3.3483382e-05,299.37894
278,Hubei,September,16,3.3483382e-05,277.28302
279,Hubei,September,16,3.3483382e-05,275.9181
280,Hubei,September,16,3.3483382e-05,273.13394
281,Hubei,September,16,3.3483382e-05,300.96927
282,Hubei,September,16,3.3483382e-05,297.86743
283,Hubei,September,16,3.3483382e-05,282.31693
284,Hubei,September,16,3.3483382e-05,289.82214
285,Hubei,September,16,3.3483382e-05,283.8319
286,Hubei,September,16,3.3483382e-05,289.6805
287,Hubei,September,16,3.3483382e-05,293.60306
288,Hunan,April,16,0.000114990486,287.5192
289,Hunan,April,16,0.000114990486,299.27258
290,Hunan,April,16,0.000114990486,278.23114
291,Hunan,April,16,0.000114990486,278.27985
292,Hunan,April,16,0.000114990486,274.2917
293,Hunan,April,16,0.000114990486,300.6844
294,Hunan,April,16,0.000114990486,297.48074
295,Hunan,April,16,0.000114990486,285.22534
296,Hunan,April,16,0.000114990486,293.6725
297,Hunan,April,16,0.000114990486,285.24518
298,Hunan,April,16,0.000114990486,290.72833
299,Hunan,April,16,0.000114990486,293.59656
300,Hunan,August,16,0.00010258038,287.5192
301,Hunan,August,16,0.00010258038,299.27258
302,Hunan,August,16,0.00010258038,278.23114
303,Hunan,August,16,0.00010258038,278.27985
304,Hunan,August,16,0.00010258038,274.2917
305,Hunan,August,16,0.00010258038,300.6844
306,Hunan,August,16,0.00010258038,297.48074
307,Hunan,August,16,0.00010258038,285.22534
308,Hunan,August,16,0.00010258038,293.6725
309,Hunan,August,16,0.00010258038,285.24518
310,Hunan,August,16,0.00010258038,290.72833
311,Hunan,August,16,0.00010258038,293.59656
312,Hunan,December,16,2.0549945e-05,287.5192
313,Hunan,December,16,2.0549945e-05,299.27258
314,Hunan,December,16,2.0549945e-05,278.23114
315,Hunan,December,16,2.0549945e-05,278.27985
316,Hunan,December,16,2.0549945e-05,274.2917
317,Hunan,December,16,2.0549945e-05,300.6844
318,Hunan,December,16,2.0549945e-05,297.48074
319,Hunan,December,16,2.0549945e-05,285.22534
320,Hunan,December,16,2.0549945e-05,293.6725
321,Hunan,December,16,2.0549945e-05,285.24518
322,Hunan,December,16,2.0549945e-05,290.72833
323,Hunan,December,16,2.0549945e-05,293.59656
324,Hunan,February,15,5.640562e-05,287.5192
325,Hunan,February,15,5.640562e-05,299.27258
326,Hunan,February,15,5.640562e-05,278.23114
327,Hunan,February,15,5.640562e-05,278.27985
328,Hunan,February,15,5.640562e-05,274.2917
329,Hunan,February,15,5.640562e-05,300.6844
330,Hunan,February,15,5.640562e-05,297.48074
331,Hunan,February,15,5.640562e-05,285.22534
332,Hunan,February,15,5.640562e-05,293.6725
333,Hunan,February,15,5.640562e-05,285.24518
334,Hunan,February,15,5.640562e-05,290.72833
335,Hunan,February,15,5.640562e-05,293.59656
336,Hunan,January,16,1.6812612e-05,287.5192
337,Hunan,January,16,1.6812612e-05,299.27258
338,Hunan,January,16,1.6812612e-05,278.23114
339,Hunan,January,16,1.6812612e-05,278.27985
340,Hunan,January,16,1.6812612e-05,274.2917
341,Hunan,January,16,1.6812612e-05,300.6844
342,Hunan,January,16,1.6812612e-05,297.48074
343,Hunan,January,16,1.6812612e-05,285.22534
344,Hunan,January,16,1.6812612e-05,293.6725
345,Hunan,January,16,1.6812612e-05,285.24518
346,Hunan,January,16,1.6812612e-05,290.72833
347,Hunan,January,16,1.6812612e-05,293.59656
348,Hunan,July,16,4.1888692e-05,287.5192
349,Hunan,July,16,4.1888692e-05,299.27258
350,Hunan,July,16,4.1888692e-05,278.23114
351,Hunan,July,16,4.1888692e-05,278.27985
352,Hunan,July,16,4.1888692e-05,274.2917
353,Hunan,July,16,4.1888692e-05,300.6844
354,Hunan,July,16,4.1888692e-05,297.48074
355,Hunan,July,16,4.1888692e-05,285.22534
356,Hunan,July,16,4.1888692e-05,293.6725
357,Hunan,July,16,4.1888692e-05,285.24518
358,Hunan,July,16,4.1888692e-05,290.72833
359,Hunan,July,16,4.1888692e-05,293.59656
360,Hunan,June,16,0.00012297639,287.5192
361,Hunan,June,16,0.00012297639,299.27258
362,Hunan,June,16,0.00012297639,278.23114
363,Hunan,June,16,0.00012297639,278.27985
364,Hunan,June,16,0.00012297639,274.2917
365,Hunan,June,16,0.00012297639,300.6844
366,Hunan,June,16,0.00012297639,297.48074
367,Hunan,June,16,0.00012297639,285.22534
368,Hunan,June,16,0.00012297639,293.6725
369,Hunan,June,16,0.00012297639,285.24518
370,Hunan,June,16,0.00012297639,290.72833
371,Hunan,June,16,0.00012297639,293.59656
372,Hunan,March,16,5.8555557e-05,287.5192
373,Hunan,March,16,5.8555557e-05,299.27258
374,Hunan,March,16,5.8555557e-05,278.23114
375,Hunan,March,16,5.8555557e-05,278.27985
376,Hunan,March,16,5.8555557e-05,274.2917
377,Hunan,March,16,5.8555557e-05,300.6844
378,Hunan,March,16,5.8555557e-05,297.48074
379,Hunan,March,16,5.8555557e-05,285.22534
380,Hunan,March,16,5.8555557e-05,293.6725
381,Hunan,March,16,5.8555557e-05,285.24518
382,Hunan,March,16,5.8555557e-05,290.72833
383,Hunan,March,16,5.8555557e-05,293.59656
384,Hunan,May,16,0.00017124522,287.5192
385,Hunan,May,16,0.00017124522,299.27258
386,Hunan,May,16,0.00017124522,278.23114
387,Hunan,May,16,0.00017124522,278.27985
388,Hunan,May,16,0.00017124522,274.2917
389,Hunan,May,16,0.00017124522,300.6844
390,Hunan,May,16,0.00017124522,297.48074
391,Hunan,May,16,0.00017124522,285.22534
392,Hunan,May,16,0.00017124522,293.6725
393,Hunan,May,16,0.00017124522,285.24518
394,Hunan,May,16,0.00017124522,290.72833
395,Hunan,May,16,0.00017124522,293.59656
396,Hunan,November,16,3.9730545e-05,287.5192
397,Hunan,November,16,3.9730545e-05,299.27258
398,Hunan,November,16,3.9730545e-05,278.23114
399,Hunan,November,16,3.9730545e-05,278.27985
400,Hunan,November,16,3.9730545e-05,274.2917
401,Hunan,November,16,3.9730545e-05,300.6844
402,Hunan,November,16,3.9730545e-05,297.48074
403,Hunan,November,16,3.9730545e-05,285.22534
404,Hunan,November,16,3.9730545e-05,293.6725
405,Hunan,November,16,3.9730545e-05,285.24518
406,Hunan,November,16,3.9730545e-05,290.72833
407,Hunan,November,16,3.9730545e-05,293.59656
408,Hunan,October,16,4.3417065e-05,287.5192
409,Hunan,October,16,4.3417065e-05,299.27258
410,Hunan,October,16,4.3417065e-05,278.23114
411,Hunan,October,16,4.3417065e-05,278.27985
412,Hunan,October,16,4.3417065e-05,274.2917
413,Hunan,October,16,4.3417065e-05,300.6844
414,Hunan,October,16,4.3417065e-05,297.48074
415,Hunan,October,16,4.3417065e-05,285.22534
416,Hunan,October,16,4.3417065e-05,293.6725
417,Hunan,October,16,4.3417065e-05,285.24518
418,Hunan,October,16,4.3417065e-05,290.72833
419,Hunan,October,16,4.3417065e-05,293.59656
420,Hunan,September,16,1.7199602e-05,287.5192
421,Hunan,September,16,1.7199602e-05,299.27258
422,Hunan,September,16,1.7199602e-05,278.23114
423,Hunan,September,16,1.7199602e-05,278.27985
424,Hunan,September,16,1.7199602e-05,274.2917
425,Hunan,September,16,1.7199602e-05,300.6844
426,Hunan,September,16,1.7199602e-05,297.48074
427,Hunan,September,16,1.7199602e-05,285.22534
428,Hunan,September,16,1.7199602e-05,293.6725
429,Hunan,September,16,1.7199602e-05,285.24518
430,Hunan,September,16,1.7199602e-05,290.72833
431,Hunan,September,16,1.7199602e-05,293.59656
432,Jiangsu,April,16,6.782914e-05,285.48044
433,Jiangsu,April,16,6.782914e-05,299.14883
434,Jiangsu,April,16,6.782914e-05,278.02176
435,Jiangsu,April,16,6.782914e-05,275.55856
436,Jiangsu,April,16,6.782914e-05,272.6115
437,Jiangsu,April,16,6.782914e-05,299.93222
438,Jiangsu,April,16,6.782914e-05,297.80356
439,Jiangsu,April,16,6.782914e-05,280.48
440,Jiangsu,April,16,6.782914e-05,291.8321
441,Jiangsu,April,16,6.782914e-05,286.0586
442,Jiangsu,April,16,6.782914e-05,290.2926
443,Jiangsu,April,16,6.782914e-05,293.3612
444,Jiangsu,August,16,8.655279e-05,285.48044
445,Jiangsu,August,16,8.655279e-05,299.14883
446,Jiangsu,August,16,8.655279e-05,278.02176
447,Jiangsu,August,16,8.655279e-05,275.55856
448,Jiangsu,August,16,8.655279e-05,272.6115
449,Jiangsu,August,16,8.655279e-05,299.93222
450,Jiangsu,August,16,8.655279e-05,297.80356
451,Jiangsu,August,16,8.655279e-05,280.48
452,Jiangsu,August,16,8.655279e-05,291.8321
453,Jiangsu,August,16,8.655279e-05,286.0586
454,Jiangsu,August,16,8.655279e-05,290.2926
455,Jiangsu,August,16,8.655279e-05,293.3612
456,Jiangsu,December,16,1.3676286e-05,285.48044
457,Jiangsu,December,16,1.3676286e-05,299.14883
458,Jiangsu,December,16,1.3676286e-05,278.02176
459,Jiangsu,December,16,1.3676286e-05,275.55856
460,Jiangsu,December,16,1.3676286e-05,272.6115
461,Jiangsu,December,16,1.3676286e-05,299.93222
462,Jiangsu,December,16,1.3676286e-05,297.80356
463,Jiangsu,December,16,1.3676286e-05,280.48
464,Jiangsu,December,16,1.3676286e-05,291.8321
465,Jiangsu,December,16,1.3676286e-05,286.0586
466,Jiangsu,December,16,1.3676286e-05,290.2926
467,Jiangsu,December,16,1.3676286e-05,293.3612
468,Jiangsu,February,15,4.5210934e-05,285.48044
469,Jiangsu,February,15,4.5210934e-05,299.14883
470,Jiangsu,February,15,4.5210934e-05,278.02176
471,Jiangsu,February,15,4.5210934e-05,275.55856
472,Jiangsu,February,15,4.5210934e-05,272.6115
473,Jiangsu,February,15,4.5210934e-05,299.93222
474,Jiangsu,February,15,4.5210934e-05,297.80356
475,Jiangsu,February,15,4.5210934e-05,280.48
476,Jiangsu,February,15,4.5210934e-05,291.8321
477,Jiangsu,February,15,4.5210934e-05,286.0586
478,Jiangsu,February,15,4.5210934e-05,290.2926
479,Jiangsu,February,15,4.5210934e-05,293.3612
480,Jiangsu,January,16,7.738865e-06,285.48044
481,Jiangsu,January,16,7.738865e-06,299.14883
482,Jiangsu,January,16,7.738865e-06,278.02176
483,Jiangsu,January,16,7.738865e-06,275.55856
484,Jiangsu,January,16,7.738865e-06,272.6115
485,Jiangsu,January,16,7.738865e-06,299.93222
486,Jiangsu,January,16,7.738865e-06,297.80356
487,Jiangsu,January,16,7.738865e-06,280.48
488,Jiangsu,January,16,7.738865e-06,291.8321
489,Jiangsu,January,16,7.738865e-06,286.0586
490,Jiangsu,January,16,7.738865e-06,290.2926
491,Jiangsu,January,16,7.738865e-06,293.3612
492,Jiangsu,July,16,6.763823e-05,285.48044
493,Jiangsu,July,16,6.763823e-05,299.14883
494,Jiangsu,July,16,6.763823e-05,278.02176
495,Jiangsu,July,16,6.763823e-05,275.55856
496,Jiangsu,July,16,6.763823e-05,272.6115
497,Jiangsu,July,16,6.763823e-05,299.93222
498,Jiangsu,July,16,6.763823e-05,297.80356
499,Jiangsu,July,16,6.763823e-05,280.48
500,Jiangsu,July,16,6.763823e-05,291.8321
501,Jiangsu,July,16,6.763823e-05,286.0586
502,Jiangsu,July,16,6.763823e-05,290.2926
503,Jiangsu,July,16,6.763823e-05,293.3612
504,Jiangsu,June,16,4.9057122e-05,285.48044
505,Jiangsu,June,16,4.9057122e-05,299.14883
506,Jiangsu,June,16,4.9057122e-05,278.02176
507,Jiangsu,June,16,4.9057122e-05,275.55856
508,Jiangsu,June,16,4.9057122e-05,272.6115
509,Jiangsu,June,16,4.9057122e-05,299.93222
510,Jiangsu,June,16,4.9057122e-05,297.80356
511,Jiangsu,June,16,4.9057122e-05,280.48
512,Jiangsu,June,16,4.9057122e-05,291.8321
513,Jiangsu,June,16,4.9057122e-05,286.0586
514,Jiangsu,June,16,4.9057122e-05,290.2926
515,Jiangsu,June,16,4.9057122e-05,293.3612
516,Jiangsu,March,16,6.0806633e-05,285.48044
517,Jiangsu,March,16,6.0806633e-05,299.14883
518,Jiangsu,March,16,6.0806633e-05,278.02176
519,Jiangsu,March,16,6.0806633e-05,275.55856
520,Jiangsu,March,16,6.0806633e-05,272.6115
521,Jiangsu,March,16,6.0806633e-05,299.93222
522,Jiangsu,March,16,6.0806633e-05,297.80356
523,Jiangsu,March,16,6.0806633e-05,280.48
524,Jiangsu,March,16,6.0806633e-05,291.8321
525,Jiangsu,March,16,6.0806633e-05,286.0586
526,Jiangsu,March,16,6.0806633e-05,290.2926
527,Jiangsu,March,16,6.0806633e-05,293.3612
528,Jiangsu,May,16,9.21309e-05,285.48044
529,Jiangsu,May,16,9.21309e-05,299.14883
530,Jiangsu,May,16,9.21309e-05,278.02176
531,Jiangsu,May,16,9.21309e-05,275.55856
532,Jiangsu,May,16,9.21309e-05,272.6115
533,Jiangsu,May,16,9.21309e-05,299.93222
534,Jiangsu,May,16,9.21309e-05,297.80356
535,Jiangsu,May,16,9.21309e-05,280.48
536,Jiangsu,May,16,9.21309e-05,291.8321
537,Jiangsu,May,16,9.21309e-05,286.0586
538,Jiangsu,May,16,9.21309e-05,290.2926
539,Jiangsu,May,16,9.21309e-05,293.3612
540,Jiangsu,November,16,5.1720857e-05,285.48044
541,Jiangsu,November,16,5.1720857e-05,299.14883
542,Jiangsu,November,16,5.1720857e-05,278.02176
543,Jiangsu,November,16,5.1720857e-05,275.55856
544,Jiangsu,November,16,5.1720857e-05,272.6115
545,Jiangsu,November,16,5.1720857e-05,299.93222
546,Jiangsu,November,16,5.1720857e-05,297.80356
547,Jiangsu,November,16,5.1720857e-05,280.48
548,Jiangsu,November,16,5.1720857e-05,291.8321
549,Jiangsu,November,16,5.1720857e-05,286.0586
550,Jiangsu,November,16,5.1720857e-05,290.2926
551,Jiangsu,November,16,5.1720857e-05,293.3612
552,Jiangsu,October,16,3.2082542e-05,285.48044
553,Jiangsu,October,16,3.2082542e-05,299.14883
554,Jiangsu,October,16,3.2082542e-05,278.02176
555,Jiangsu,October,16,3.2082542e-05,275.55856
556,Jiangsu,October,16,3.2082542e-05,272.6115
557,Jiangsu,October,16,3.2082542e-05,299.93222
558,Jiangsu,October,16,3.2082542e-05,297.80356
559,Jiangsu,October,16,3.2082542e-05,280.48
560,Jiangsu,October,16,3.2082542e-05,291.8321
561,Jiangsu,October,16,3.2082542e-05,286.0586
